"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"06/11/2024 23:00 - 07/11/2024 00:00","Sweden (SE)","14524.00","14189.00"
"07/11/2024 00:00 - 07/11/2024 01:00","Sweden (SE)","14018.00","13792.00"
"07/11/2024 01:00 - 07/11/2024 02:00","Sweden (SE)","13854.00","13509.00"
"07/11/2024 02:00 - 07/11/2024 03:00","Sweden (SE)","13404.00","13335.00"
"07/11/2024 03:00 - 07/11/2024 04:00","Sweden (SE)","13576.00","13349.00"
"07/11/2024 04:00 - 07/11/2024 05:00","Sweden (SE)","13594.00","13471.00"
"07/11/2024 05:00 - 07/11/2024 06:00","Sweden (SE)","14572.00","14055.00"
"07/11/2024 06:00 - 07/11/2024 07:00","Sweden (SE)","16197.00","15570.00"
"07/11/2024 07:00 - 07/11/2024 08:00","Sweden (SE)","17175.00","16525.00"
"07/11/2024 08:00 - 07/11/2024 09:00","Sweden (SE)","17035.00","16745.00"
"07/11/2024 09:00 - 07/11/2024 10:00","Sweden (SE)","16936.00","16676.00"
"07/11/2024 10:00 - 07/11/2024 11:00","Sweden (SE)","16520.00","16544.00"
"07/11/2024 11:00 - 07/11/2024 12:00","Sweden (SE)","16412.00","16438.00"
"07/11/2024 12:00 - 07/11/2024 13:00","Sweden (SE)","16501.00","16362.00"
"07/11/2024 13:00 - 07/11/2024 14:00","Sweden (SE)","16791.00","16392.00"
"07/11/2024 14:00 - 07/11/2024 15:00","Sweden (SE)","16708.00","16497.00"
"07/11/2024 15:00 - 07/11/2024 16:00","Sweden (SE)","16791.00","16759.00"
"07/11/2024 16:00 - 07/11/2024 17:00","Sweden (SE)","17513.00","17227.00"
"07/11/2024 17:00 - 07/11/2024 18:00","Sweden (SE)","18209.00","17471.00"
"07/11/2024 18:00 - 07/11/2024 19:00","Sweden (SE)","17581.00","17124.00"
"07/11/2024 19:00 - 07/11/2024 20:00","Sweden (SE)","16677.00","16846.00"
"07/11/2024 20:00 - 07/11/2024 21:00","Sweden (SE)","16487.00","16411.00"
"07/11/2024 21:00 - 07/11/2024 22:00","Sweden (SE)","16108.00","15954.00"
"07/11/2024 22:00 - 07/11/2024 23:00","Sweden (SE)","15588.00","15169.00"
"07/11/2024 23:00 - 08/11/2024 00:00","Sweden (SE)","14957.00","14592.00"
"08/11/2024 00:00 - 08/11/2024 01:00","Sweden (SE)","14473.00","14261.00"
"08/11/2024 01:00 - 08/11/2024 02:00","Sweden (SE)","14592.00","14079.00"
"08/11/2024 02:00 - 08/11/2024 03:00","Sweden (SE)","14551.00","13874.00"
"08/11/2024 03:00 - 08/11/2024 04:00","Sweden (SE)","14319.00","13936.00"
"08/11/2024 04:00 - 08/11/2024 05:00","Sweden (SE)","14428.00","14056.00"
"08/11/2024 05:00 - 08/11/2024 06:00","Sweden (SE)","14889.00","14626.00"
"08/11/2024 06:00 - 08/11/2024 07:00","Sweden (SE)","16249.00","16047.00"
"08/11/2024 07:00 - 08/11/2024 08:00","Sweden (SE)","17772.00","16971.00"
"08/11/2024 08:00 - 08/11/2024 09:00","Sweden (SE)","17918.00","17176.00"
"08/11/2024 09:00 - 08/11/2024 10:00","Sweden (SE)","17439.00","17076.00"
"08/11/2024 10:00 - 08/11/2024 11:00","Sweden (SE)","17246.00","17035.00"
"08/11/2024 11:00 - 08/11/2024 12:00","Sweden (SE)","17127.00","16847.00"
"08/11/2024 12:00 - 08/11/2024 13:00","Sweden (SE)","16720.00","16718.00"
"08/11/2024 13:00 - 08/11/2024 14:00","Sweden (SE)","16720.00","16576.00"
"08/11/2024 14:00 - 08/11/2024 15:00","Sweden (SE)","16586.00","16539.00"
"08/11/2024 15:00 - 08/11/2024 16:00","Sweden (SE)","16600.00","16736.00"
"08/11/2024 16:00 - 08/11/2024 17:00","Sweden (SE)","17067.00","17120.00"
"08/11/2024 17:00 - 08/11/2024 18:00","Sweden (SE)","16851.00","17238.00"
"08/11/2024 18:00 - 08/11/2024 19:00","Sweden (SE)","16805.00","16832.00"
"08/11/2024 19:00 - 08/11/2024 20:00","Sweden (SE)","16122.00","16338.00"
"08/11/2024 20:00 - 08/11/2024 21:00","Sweden (SE)","15472.00","15824.00"
"08/11/2024 21:00 - 08/11/2024 22:00","Sweden (SE)","15211.00","15373.00"
"08/11/2024 22:00 - 08/11/2024 23:00","Sweden (SE)","14623.00","14667.00"
"08/11/2024 23:00 - 09/11/2024 00:00","Sweden (SE)","14023.00","14200.00"
"09/11/2024 00:00 - 09/11/2024 01:00","Sweden (SE)","13806.00","13933.00"
"09/11/2024 01:00 - 09/11/2024 02:00","Sweden (SE)","13526.00","13730.00"
"09/11/2024 02:00 - 09/11/2024 03:00","Sweden (SE)","13390.00","13609.00"
"09/11/2024 03:00 - 09/11/2024 04:00","Sweden (SE)","13312.00","13528.00"
"09/11/2024 04:00 - 09/11/2024 05:00","Sweden (SE)","13460.00","13461.00"
"09/11/2024 05:00 - 09/11/2024 06:00","Sweden (SE)","13156.00","13639.00"
"09/11/2024 06:00 - 09/11/2024 07:00","Sweden (SE)","13453.00","14018.00"
"09/11/2024 07:00 - 09/11/2024 08:00","Sweden (SE)","14131.00","14409.00"
"09/11/2024 08:00 - 09/11/2024 09:00","Sweden (SE)","14793.00","14817.00"
"09/11/2024 09:00 - 09/11/2024 10:00","Sweden (SE)","15294.00","15212.00"
"09/11/2024 10:00 - 09/11/2024 11:00","Sweden (SE)","15449.00","15429.00"
"09/11/2024 11:00 - 09/11/2024 12:00","Sweden (SE)","15547.00","15396.00"
"09/11/2024 12:00 - 09/11/2024 13:00","Sweden (SE)","15771.00","15426.00"
"09/11/2024 13:00 - 09/11/2024 14:00","Sweden (SE)","15754.00","15399.00"
"09/11/2024 14:00 - 09/11/2024 15:00","Sweden (SE)","15811.00","15464.00"
"09/11/2024 15:00 - 09/11/2024 16:00","Sweden (SE)","15950.00","15695.00"
"09/11/2024 16:00 - 09/11/2024 17:00","Sweden (SE)","16271.00","16258.00"
"09/11/2024 17:00 - 09/11/2024 18:00","Sweden (SE)","16599.00","16493.00"
"09/11/2024 18:00 - 09/11/2024 19:00","Sweden (SE)","16248.00","16252.00"
"09/11/2024 19:00 - 09/11/2024 20:00","Sweden (SE)","15792.00","15896.00"
"09/11/2024 20:00 - 09/11/2024 21:00","Sweden (SE)","15379.00","15354.00"
"09/11/2024 21:00 - 09/11/2024 22:00","Sweden (SE)","14879.00","14882.00"
"09/11/2024 22:00 - 09/11/2024 23:00","Sweden (SE)","14302.00","14522.00"
"09/11/2024 23:00 - 10/11/2024 00:00","Sweden (SE)","13733.00","14111.00"
"10/11/2024 00:00 - 10/11/2024 01:00","Sweden (SE)","13318.00","13717.00"
"10/11/2024 01:00 - 10/11/2024 02:00","Sweden (SE)","13448.00","13536.00"
"10/11/2024 02:00 - 10/11/2024 03:00","Sweden (SE)","13012.00","13430.00"
"10/11/2024 03:00 - 10/11/2024 04:00","Sweden (SE)","12947.00","13388.00"
"10/11/2024 04:00 - 10/11/2024 05:00","Sweden (SE)","12898.00","13421.00"
"10/11/2024 05:00 - 10/11/2024 06:00","Sweden (SE)","13074.00","13599.00"
"10/11/2024 06:00 - 10/11/2024 07:00","Sweden (SE)","13574.00","13991.00"
"10/11/2024 07:00 - 10/11/2024 08:00","Sweden (SE)","14026.00","14249.00"
"10/11/2024 08:00 - 10/11/2024 09:00","Sweden (SE)","14517.00","14649.00"
"10/11/2024 09:00 - 10/11/2024 10:00","Sweden (SE)","15095.00","15104.00"
"10/11/2024 10:00 - 10/11/2024 11:00","Sweden (SE)","15312.00","15411.00"
"10/11/2024 11:00 - 10/11/2024 12:00","Sweden (SE)","15536.00","15472.00"
"10/11/2024 12:00 - 10/11/2024 13:00","Sweden (SE)","15735.00","15574.00"
"10/11/2024 13:00 - 10/11/2024 14:00","Sweden (SE)","15901.00","15583.00"
"10/11/2024 14:00 - 10/11/2024 15:00","Sweden (SE)","15783.00","15754.00"
"10/11/2024 15:00 - 10/11/2024 16:00","Sweden (SE)","16129.00","15987.00"
"10/11/2024 16:00 - 10/11/2024 17:00","Sweden (SE)","16735.00","16656.00"
"10/11/2024 17:00 - 10/11/2024 18:00","Sweden (SE)","17087.00","16874.00"
"10/11/2024 18:00 - 10/11/2024 19:00","Sweden (SE)","16971.00","16718.00"
"10/11/2024 19:00 - 10/11/2024 20:00","Sweden (SE)","16862.00","16386.00"
"10/11/2024 20:00 - 10/11/2024 21:00","Sweden (SE)","16604.00","15936.00"
"10/11/2024 21:00 - 10/11/2024 22:00","Sweden (SE)","16118.00","15377.00"
"10/11/2024 22:00 - 10/11/2024 23:00","Sweden (SE)","15632.00","14943.00"
"10/11/2024 23:00 - 11/11/2024 00:00","Sweden (SE)","15049.00","14441.00"
"11/11/2024 00:00 - 11/11/2024 01:00","Sweden (SE)","14471.00","13985.00"
"11/11/2024 01:00 - 11/11/2024 02:00","Sweden (SE)","14324.00","13774.00"
"11/11/2024 02:00 - 11/11/2024 03:00","Sweden (SE)","14299.00","13711.00"
"11/11/2024 03:00 - 11/11/2024 04:00","Sweden (SE)","14072.00","13751.00"
"11/11/2024 04:00 - 11/11/2024 05:00","Sweden (SE)","14105.00","13857.00"
"11/11/2024 05:00 - 11/11/2024 06:00","Sweden (SE)","14534.00","14483.00"
"11/11/2024 06:00 - 11/11/2024 07:00","Sweden (SE)","16061.00","16023.00"
"11/11/2024 07:00 - 11/11/2024 08:00","Sweden (SE)","17374.00","17210.00"
"11/11/2024 08:00 - 11/11/2024 09:00","Sweden (SE)","17697.00","17497.00"
"11/11/2024 09:00 - 11/11/2024 10:00","Sweden (SE)","17611.00","17506.00"
"11/11/2024 10:00 - 11/11/2024 11:00","Sweden (SE)","17498.00","17555.00"
"11/11/2024 11:00 - 11/11/2024 12:00","Sweden (SE)","17604.00","17462.00"
"11/11/2024 12:00 - 11/11/2024 13:00","Sweden (SE)","17581.00","17464.00"
"11/11/2024 13:00 - 11/11/2024 14:00","Sweden (SE)","17706.00","17442.00"
"11/11/2024 14:00 - 11/11/2024 15:00","Sweden (SE)","17752.00","17468.00"
"11/11/2024 15:00 - 11/11/2024 16:00","Sweden (SE)","18141.00","17651.00"
"11/11/2024 16:00 - 11/11/2024 17:00","Sweden (SE)","18552.00","17991.00"
"11/11/2024 17:00 - 11/11/2024 18:00","Sweden (SE)","18499.00","18078.00"
"11/11/2024 18:00 - 11/11/2024 19:00","Sweden (SE)","18071.00","17835.00"
"11/11/2024 19:00 - 11/11/2024 20:00","Sweden (SE)","17631.00","17473.00"
"11/11/2024 20:00 - 11/11/2024 21:00","Sweden (SE)","17143.00","17046.00"
"11/11/2024 21:00 - 11/11/2024 22:00","Sweden (SE)","16219.00","16436.00"
"11/11/2024 22:00 - 11/11/2024 23:00","Sweden (SE)","15114.00","15781.00"
"11/11/2024 23:00 - 12/11/2024 00:00","Sweden (SE)","14760.00","15149.00"
"12/11/2024 00:00 - 12/11/2024 01:00","Sweden (SE)","14426.00","14677.00"
"12/11/2024 01:00 - 12/11/2024 02:00","Sweden (SE)","14349.00","14501.00"
"12/11/2024 02:00 - 12/11/2024 03:00","Sweden (SE)","14131.00","14400.00"
"12/11/2024 03:00 - 12/11/2024 04:00","Sweden (SE)","14058.00","14414.00"
"12/11/2024 04:00 - 12/11/2024 05:00","Sweden (SE)","14021.00","14569.00"
"12/11/2024 05:00 - 12/11/2024 06:00","Sweden (SE)","14898.00","15152.00"
"12/11/2024 06:00 - 12/11/2024 07:00","Sweden (SE)","16635.00","16590.00"
"12/11/2024 07:00 - 12/11/2024 08:00","Sweden (SE)","17646.00","17733.00"
"12/11/2024 08:00 - 12/11/2024 09:00","Sweden (SE)","17831.00","17936.00"
"12/11/2024 09:00 - 12/11/2024 10:00","Sweden (SE)","17733.00","17785.00"
"12/11/2024 10:00 - 12/11/2024 11:00","Sweden (SE)","17431.00","17758.00"
"12/11/2024 11:00 - 12/11/2024 12:00","Sweden (SE)","17441.00","17551.00"
"12/11/2024 12:00 - 12/11/2024 13:00","Sweden (SE)","17635.00","17539.00"
"12/11/2024 13:00 - 12/11/2024 14:00","Sweden (SE)","17695.00","17488.00"
"12/11/2024 14:00 - 12/11/2024 15:00","Sweden (SE)","17528.00","17604.00"
"12/11/2024 15:00 - 12/11/2024 16:00","Sweden (SE)","18169.00","17925.00"
"12/11/2024 16:00 - 12/11/2024 17:00","Sweden (SE)","19176.00","18325.00"
"12/11/2024 17:00 - 12/11/2024 18:00","Sweden (SE)","19546.00","18438.00"
"12/11/2024 18:00 - 12/11/2024 19:00","Sweden (SE)","19110.00","18193.00"
"12/11/2024 19:00 - 12/11/2024 20:00","Sweden (SE)","18412.00","17795.00"
"12/11/2024 20:00 - 12/11/2024 21:00","Sweden (SE)","17674.00","17391.00"
"12/11/2024 21:00 - 12/11/2024 22:00","Sweden (SE)","16928.00","16743.00"
"12/11/2024 22:00 - 12/11/2024 23:00","Sweden (SE)","16211.00","16069.00"
"12/11/2024 23:00 - 13/11/2024 00:00","Sweden (SE)","15114.00","15427.00"
"13/11/2024 00:00 - 13/11/2024 01:00","Sweden (SE)","14078.00","14891.00"
"13/11/2024 01:00 - 13/11/2024 02:00","Sweden (SE)","14135.00","14715.00"
"13/11/2024 02:00 - 13/11/2024 03:00","Sweden (SE)","13737.00","14587.00"
"13/11/2024 03:00 - 13/11/2024 04:00","Sweden (SE)","13662.00","14558.00"
"13/11/2024 04:00 - 13/11/2024 05:00","Sweden (SE)","13892.00","14606.00"
"13/11/2024 05:00 - 13/11/2024 06:00","Sweden (SE)","14337.00","15220.00"
"13/11/2024 06:00 - 13/11/2024 07:00","Sweden (SE)","16492.00","16763.00"
"13/11/2024 07:00 - 13/11/2024 08:00","Sweden (SE)","17941.00","17772.00"
"13/11/2024 08:00 - 13/11/2024 09:00","Sweden (SE)","17935.00","17963.00"
"13/11/2024 09:00 - 13/11/2024 10:00","Sweden (SE)","17950.00","17833.00"
"13/11/2024 10:00 - 13/11/2024 11:00","Sweden (SE)","17863.00","17789.00"
"13/11/2024 11:00 - 13/11/2024 12:00","Sweden (SE)","17787.00","17636.00"
"13/11/2024 12:00 - 13/11/2024 13:00","Sweden (SE)","17821.00","17605.00"
"13/11/2024 13:00 - 13/11/2024 14:00","Sweden (SE)","17634.00","17544.00"
"13/11/2024 14:00 - 13/11/2024 15:00","Sweden (SE)","16896.00","17611.00"
"13/11/2024 15:00 - 13/11/2024 16:00","Sweden (SE)","16908.00","17865.00"
"13/11/2024 16:00 - 13/11/2024 17:00","Sweden (SE)","17600.00","18206.00"
"13/11/2024 17:00 - 13/11/2024 18:00","Sweden (SE)","18408.00","18259.00"
"13/11/2024 18:00 - 13/11/2024 19:00","Sweden (SE)","17693.00","17940.00"
"13/11/2024 19:00 - 13/11/2024 20:00","Sweden (SE)","17595.00","17490.00"
"13/11/2024 20:00 - 13/11/2024 21:00","Sweden (SE)","16759.00","17054.00"
"13/11/2024 21:00 - 13/11/2024 22:00","Sweden (SE)","15847.00","16424.00"
"13/11/2024 22:00 - 13/11/2024 23:00","Sweden (SE)","15166.00","15704.00"
"13/11/2024 23:00 - 14/11/2024 00:00","Sweden (SE)","14161.00","14992.00"
"14/11/2024 00:00 - 14/11/2024 01:00","Sweden (SE)","13972.00","14347.00"
"14/11/2024 01:00 - 14/11/2024 02:00","Sweden (SE)","13306.00","14065.00"
"14/11/2024 02:00 - 14/11/2024 03:00","Sweden (SE)","13473.00","13990.00"
"14/11/2024 03:00 - 14/11/2024 04:00","Sweden (SE)","13400.00","13913.00"
"14/11/2024 04:00 - 14/11/2024 05:00","Sweden (SE)","13449.00","14057.00"
"14/11/2024 05:00 - 14/11/2024 06:00","Sweden (SE)","14005.00","14729.00"
"14/11/2024 06:00 - 14/11/2024 07:00","Sweden (SE)","15495.00","16259.00"
"14/11/2024 07:00 - 14/11/2024 08:00","Sweden (SE)","16760.00","17469.00"
"14/11/2024 08:00 - 14/11/2024 09:00","Sweden (SE)","16841.00","17703.00"
"14/11/2024 09:00 - 14/11/2024 10:00","Sweden (SE)","17056.00","17646.00"
"14/11/2024 10:00 - 14/11/2024 11:00","Sweden (SE)","17011.00","17531.00"
"14/11/2024 11:00 - 14/11/2024 12:00","Sweden (SE)","17012.00","17403.00"
"14/11/2024 12:00 - 14/11/2024 13:00","Sweden (SE)","16821.00","17272.00"
"14/11/2024 13:00 - 14/11/2024 14:00","Sweden (SE)","16677.00","17287.00"
"14/11/2024 14:00 - 14/11/2024 15:00","Sweden (SE)","17340.00","17400.00"
"14/11/2024 15:00 - 14/11/2024 16:00","Sweden (SE)","17548.00","17806.00"
"14/11/2024 16:00 - 14/11/2024 17:00","Sweden (SE)","18235.00","18226.00"
"14/11/2024 17:00 - 14/11/2024 18:00","Sweden (SE)","18511.00","18484.00"
"14/11/2024 18:00 - 14/11/2024 19:00","Sweden (SE)","18222.00","18172.00"
"14/11/2024 19:00 - 14/11/2024 20:00","Sweden (SE)","17863.00","17845.00"
"14/11/2024 20:00 - 14/11/2024 21:00","Sweden (SE)","16978.00","17411.00"
"14/11/2024 21:00 - 14/11/2024 22:00","Sweden (SE)","16673.00","16775.00"
"14/11/2024 22:00 - 14/11/2024 23:00","Sweden (SE)","15803.00","15940.00"
"14/11/2024 23:00 - 15/11/2024 00:00","Sweden (SE)","15219.00","15268.00"
"15/11/2024 00:00 - 15/11/2024 01:00","Sweden (SE)","14451.00","14631.00"
"15/11/2024 01:00 - 15/11/2024 02:00","Sweden (SE)","14563.00","14370.00"
"15/11/2024 02:00 - 15/11/2024 03:00","Sweden (SE)","14434.00","14221.00"
"15/11/2024 03:00 - 15/11/2024 04:00","Sweden (SE)","14242.00","14141.00"
"15/11/2024 04:00 - 15/11/2024 05:00","Sweden (SE)","14584.00","14233.00"
"15/11/2024 05:00 - 15/11/2024 06:00","Sweden (SE)","14726.00","14793.00"
"15/11/2024 06:00 - 15/11/2024 07:00","Sweden (SE)","16007.00","16326.00"
"15/11/2024 07:00 - 15/11/2024 08:00","Sweden (SE)","17187.00","17347.00"
"15/11/2024 08:00 - 15/11/2024 09:00","Sweden (SE)","17166.00","17555.00"
"15/11/2024 09:00 - 15/11/2024 10:00","Sweden (SE)","17120.00","17390.00"
"15/11/2024 10:00 - 15/11/2024 11:00","Sweden (SE)","17084.00","17270.00"
"15/11/2024 11:00 - 15/11/2024 12:00","Sweden (SE)","17303.00","17082.00"
"15/11/2024 12:00 - 15/11/2024 13:00","Sweden (SE)","17028.00","16952.00"
"15/11/2024 13:00 - 15/11/2024 14:00","Sweden (SE)","16754.00","16768.00"
"15/11/2024 14:00 - 15/11/2024 15:00","Sweden (SE)","16677.00","16737.00"
"15/11/2024 15:00 - 15/11/2024 16:00","Sweden (SE)","16633.00","16856.00"
"15/11/2024 16:00 - 15/11/2024 17:00","Sweden (SE)","17115.00","17198.00"
"15/11/2024 17:00 - 15/11/2024 18:00","Sweden (SE)","17436.00","17362.00"
"15/11/2024 18:00 - 15/11/2024 19:00","Sweden (SE)","17097.00","16848.00"
"15/11/2024 19:00 - 15/11/2024 20:00","Sweden (SE)","16102.00","16353.00"
"15/11/2024 20:00 - 15/11/2024 21:00","Sweden (SE)","15084.00","15858.00"
"15/11/2024 21:00 - 15/11/2024 22:00","Sweden (SE)","14758.00","15243.00"
"15/11/2024 22:00 - 15/11/2024 23:00","Sweden (SE)","14183.00","14605.00"
"15/11/2024 23:00 - 16/11/2024 00:00","Sweden (SE)","13985.00","13978.00"
"16/11/2024 00:00 - 16/11/2024 01:00","Sweden (SE)","12902.00","13259.00"
"16/11/2024 01:00 - 16/11/2024 02:00","Sweden (SE)","12644.00","12979.00"
"16/11/2024 02:00 - 16/11/2024 03:00","Sweden (SE)","12578.00","12860.00"
"16/11/2024 03:00 - 16/11/2024 04:00","Sweden (SE)","12301.00","12803.00"
"16/11/2024 04:00 - 16/11/2024 05:00","Sweden (SE)","12419.00","12788.00"
"16/11/2024 05:00 - 16/11/2024 06:00","Sweden (SE)","12871.00","12902.00"
"16/11/2024 06:00 - 16/11/2024 07:00","Sweden (SE)","13052.00","13211.00"
"16/11/2024 07:00 - 16/11/2024 08:00","Sweden (SE)","13915.00","13765.00"
"16/11/2024 08:00 - 16/11/2024 09:00","Sweden (SE)","14496.00","14235.00"
"16/11/2024 09:00 - 16/11/2024 10:00","Sweden (SE)","15539.00","14681.00"
"16/11/2024 10:00 - 16/11/2024 11:00","Sweden (SE)","15517.00","15031.00"
"16/11/2024 11:00 - 16/11/2024 12:00","Sweden (SE)","15032.00","15103.00"
"16/11/2024 12:00 - 16/11/2024 13:00","Sweden (SE)","15115.00","15133.00"
"16/11/2024 13:00 - 16/11/2024 14:00","Sweden (SE)","15138.00","15148.00"
"16/11/2024 14:00 - 16/11/2024 15:00","Sweden (SE)","15339.00","15346.00"
"16/11/2024 15:00 - 16/11/2024 16:00","Sweden (SE)","15455.00","15614.00"
"16/11/2024 16:00 - 16/11/2024 17:00","Sweden (SE)","16030.00","16100.00"
"16/11/2024 17:00 - 16/11/2024 18:00","Sweden (SE)","16229.00","16255.00"
"16/11/2024 18:00 - 16/11/2024 19:00","Sweden (SE)","16136.00","16102.00"
"16/11/2024 19:00 - 16/11/2024 20:00","Sweden (SE)","15775.00","15691.00"
"16/11/2024 20:00 - 16/11/2024 21:00","Sweden (SE)","15244.00","15359.00"
"16/11/2024 21:00 - 16/11/2024 22:00","Sweden (SE)","15011.00","14959.00"
"16/11/2024 22:00 - 16/11/2024 23:00","Sweden (SE)","14780.00","14485.00"
"16/11/2024 23:00 - 17/11/2024 00:00","Sweden (SE)","14586.00","14091.00"
"17/11/2024 00:00 - 17/11/2024 01:00","Sweden (SE)","13986.00","13713.00"
"17/11/2024 01:00 - 17/11/2024 02:00","Sweden (SE)","13473.00","13537.00"
"17/11/2024 02:00 - 17/11/2024 03:00","Sweden (SE)","13541.00","13454.00"
"17/11/2024 03:00 - 17/11/2024 04:00","Sweden (SE)","13644.00","13397.00"
"17/11/2024 04:00 - 17/11/2024 05:00","Sweden (SE)","13716.00","13418.00"
"17/11/2024 05:00 - 17/11/2024 06:00","Sweden (SE)","13770.00","13566.00"
"17/11/2024 06:00 - 17/11/2024 07:00","Sweden (SE)","13906.00","13911.00"
"17/11/2024 07:00 - 17/11/2024 08:00","Sweden (SE)","14395.00","14191.00"
"17/11/2024 08:00 - 17/11/2024 09:00","Sweden (SE)","14989.00","14628.00"
"17/11/2024 09:00 - 17/11/2024 10:00","Sweden (SE)","15190.00","15096.00"
"17/11/2024 10:00 - 17/11/2024 11:00","Sweden (SE)","15494.00","15405.00"
"17/11/2024 11:00 - 17/11/2024 12:00","Sweden (SE)","15792.00","15579.00"
"17/11/2024 12:00 - 17/11/2024 13:00","Sweden (SE)","15757.00","15692.00"
"17/11/2024 13:00 - 17/11/2024 14:00","Sweden (SE)","15797.00","15720.00"
"17/11/2024 14:00 - 17/11/2024 15:00","Sweden (SE)","15959.00","15951.00"
"17/11/2024 15:00 - 17/11/2024 16:00","Sweden (SE)","16015.00","16259.00"
"17/11/2024 16:00 - 17/11/2024 17:00","Sweden (SE)","16971.00","16739.00"
"17/11/2024 17:00 - 17/11/2024 18:00","Sweden (SE)","17267.00","16991.00"
"17/11/2024 18:00 - 17/11/2024 19:00","Sweden (SE)","16832.00","16891.00"
"17/11/2024 19:00 - 17/11/2024 20:00","Sweden (SE)","16884.00","16575.00"
"17/11/2024 20:00 - 17/11/2024 21:00","Sweden (SE)","16234.00","16237.00"
"17/11/2024 21:00 - 17/11/2024 22:00","Sweden (SE)","15595.00","15844.00"
"17/11/2024 22:00 - 17/11/2024 23:00","Sweden (SE)","15264.00","15292.00"
"17/11/2024 23:00 - 18/11/2024 00:00","Sweden (SE)","14889.00","14872.00"
"18/11/2024 00:00 - 18/11/2024 01:00","Sweden (SE)","14739.00","14474.00"
"18/11/2024 01:00 - 18/11/2024 02:00","Sweden (SE)","14301.00","14358.00"
"18/11/2024 02:00 - 18/11/2024 03:00","Sweden (SE)","13916.00","14314.00"
"18/11/2024 03:00 - 18/11/2024 04:00","Sweden (SE)","14098.00","14361.00"
"18/11/2024 04:00 - 18/11/2024 05:00","Sweden (SE)","14529.00","14550.00"
"18/11/2024 05:00 - 18/11/2024 06:00","Sweden (SE)","15505.00","15227.00"
"18/11/2024 06:00 - 18/11/2024 07:00","Sweden (SE)","16805.00","16829.00"
"18/11/2024 07:00 - 18/11/2024 08:00","Sweden (SE)","18160.00","18038.00"
"18/11/2024 08:00 - 18/11/2024 09:00","Sweden (SE)","18488.00","18369.00"
"18/11/2024 09:00 - 18/11/2024 10:00","Sweden (SE)","18561.00","18306.00"
"18/11/2024 10:00 - 18/11/2024 11:00","Sweden (SE)","18472.00","18218.00"
"18/11/2024 11:00 - 18/11/2024 12:00","Sweden (SE)","18493.00","18139.00"
"18/11/2024 12:00 - 18/11/2024 13:00","Sweden (SE)","18311.00","18110.00"
"18/11/2024 13:00 - 18/11/2024 14:00","Sweden (SE)","18321.00","18139.00"
"18/11/2024 14:00 - 18/11/2024 15:00","Sweden (SE)","18556.00","18260.00"
"18/11/2024 15:00 - 18/11/2024 16:00","Sweden (SE)","18782.00","18565.00"
"18/11/2024 16:00 - 18/11/2024 17:00","Sweden (SE)","18761.00","19052.00"
"18/11/2024 17:00 - 18/11/2024 18:00","Sweden (SE)","18985.00","19278.00"
"18/11/2024 18:00 - 18/11/2024 19:00","Sweden (SE)","18478.00","19004.00"
"18/11/2024 19:00 - 18/11/2024 20:00","Sweden (SE)","18557.00","18630.00"
"18/11/2024 20:00 - 18/11/2024 21:00","Sweden (SE)","18467.00","18207.00"
"18/11/2024 21:00 - 18/11/2024 22:00","Sweden (SE)","18023.00","17572.00"
"18/11/2024 22:00 - 18/11/2024 23:00","Sweden (SE)","17277.00","16896.00"
"18/11/2024 23:00 - 19/11/2024 00:00","Sweden (SE)","16748.00","16402.00"
"19/11/2024 00:00 - 19/11/2024 01:00","Sweden (SE)","15935.00","15934.00"
"19/11/2024 01:00 - 19/11/2024 02:00","Sweden (SE)","15588.00","15773.00"
"19/11/2024 02:00 - 19/11/2024 03:00","Sweden (SE)","15641.00","15715.00"
"19/11/2024 03:00 - 19/11/2024 04:00","Sweden (SE)","15769.00","15730.00"
"19/11/2024 04:00 - 19/11/2024 05:00","Sweden (SE)","15989.00","15827.00"
"19/11/2024 05:00 - 19/11/2024 06:00","Sweden (SE)","16607.00","16367.00"
"19/11/2024 06:00 - 19/11/2024 07:00","Sweden (SE)","18300.00","17976.00"
"19/11/2024 07:00 - 19/11/2024 08:00","Sweden (SE)","19854.00","18910.00"
"19/11/2024 08:00 - 19/11/2024 09:00","Sweden (SE)","20057.00","19215.00"
"19/11/2024 09:00 - 19/11/2024 10:00","Sweden (SE)","19878.00","19120.00"
