"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"21/11/2024 06:15 - 21/11/2024 06:30","Finland (FI)","10882.00","10664.50"
"21/11/2024 06:30 - 21/11/2024 06:45","Finland (FI)","10957.00","10721.10"
"21/11/2024 06:45 - 21/11/2024 07:00","Finland (FI)","10923.00","10769.70"
"21/11/2024 07:00 - 21/11/2024 07:15","Finland (FI)","11070.00","10813.40"
"21/11/2024 07:15 - 21/11/2024 07:30","Finland (FI)","11115.00","10843.50"
"21/11/2024 07:30 - 21/11/2024 07:45","Finland (FI)","11122.00","10863.90"
"21/11/2024 07:45 - 21/11/2024 08:00","Finland (FI)","11141.00","10867.70"
"21/11/2024 08:00 - 21/11/2024 08:15","Finland (FI)","11270.00","10847.30"
"21/11/2024 08:15 - 21/11/2024 08:30","Finland (FI)","11193.00","10839.60"
"21/11/2024 08:30 - 21/11/2024 08:45","Finland (FI)","11263.00","10838.10"
"21/11/2024 08:45 - 21/11/2024 09:00","Finland (FI)","11274.00","10831.70"
"21/11/2024 09:00 - 21/11/2024 09:15","Finland (FI)","11177.00","10821.20"
"21/11/2024 09:15 - 21/11/2024 09:30","Finland (FI)","11159.00","10814.50"
"21/11/2024 09:30 - 21/11/2024 09:45","Finland (FI)","11098.00","10809.00"
"21/11/2024 09:45 - 21/11/2024 10:00","Finland (FI)","11137.00","10806.90"
"21/11/2024 10:00 - 21/11/2024 10:15","Finland (FI)","11315.00","10811.80"
"21/11/2024 10:15 - 21/11/2024 10:30","Finland (FI)","11298.00","10807.20"
"21/11/2024 10:30 - 21/11/2024 10:45","Finland (FI)","11314.00","10797.00"
"21/11/2024 10:45 - 21/11/2024 11:00","Finland (FI)","11283.00","10781.60"
"21/11/2024 11:00 - 21/11/2024 11:15","Finland (FI)","11299.00","10756.90"
"21/11/2024 11:15 - 21/11/2024 11:30","Finland (FI)","11326.00","10738.70"
"21/11/2024 11:30 - 21/11/2024 11:45","Finland (FI)","11348.00","10724.20"
"21/11/2024 11:45 - 21/11/2024 12:00","Finland (FI)","11290.00","10708.90"
"21/11/2024 12:00 - 21/11/2024 12:15","Finland (FI)","11423.00","10693.00"
"21/11/2024 12:15 - 21/11/2024 12:30","Finland (FI)","11410.00","10679.60"
"21/11/2024 12:30 - 21/11/2024 12:45","Finland (FI)","11313.00","10669.80"
"21/11/2024 12:45 - 21/11/2024 13:00","Finland (FI)","11229.00","10655.70"
"21/11/2024 13:00 - 21/11/2024 13:15","Finland (FI)","11131.00","10631.80"
"21/11/2024 13:15 - 21/11/2024 13:30","Finland (FI)","11100.00","10627.60"
"21/11/2024 13:30 - 21/11/2024 13:45","Finland (FI)","11094.00","10636.80"
"21/11/2024 13:45 - 21/11/2024 14:00","Finland (FI)","11047.00","10655.00"
"21/11/2024 14:00 - 21/11/2024 14:15","Finland (FI)","10875.00","10686.20"
"21/11/2024 14:15 - 21/11/2024 14:30","Finland (FI)","10846.00","10718.80"
"21/11/2024 14:30 - 21/11/2024 14:45","Finland (FI)","10794.00","10750.70"
"21/11/2024 14:45 - 21/11/2024 15:00","Finland (FI)","10843.00","10801.40"
"21/11/2024 15:00 - 21/11/2024 15:15","Finland (FI)","10943.00","10882.60"
"21/11/2024 15:15 - 21/11/2024 15:30","Finland (FI)","10959.00","10928.10"
"21/11/2024 15:30 - 21/11/2024 15:45","Finland (FI)","10959.00","10952.50"
"21/11/2024 15:45 - 21/11/2024 16:00","Finland (FI)","10957.00","10964.20"
"21/11/2024 16:00 - 21/11/2024 16:15","Finland (FI)","10873.00","10953.00"
"21/11/2024 16:15 - 21/11/2024 16:30","Finland (FI)","10807.00","10951.00"
"21/11/2024 16:30 - 21/11/2024 16:45","Finland (FI)","10818.00","10956.80"
"21/11/2024 16:45 - 21/11/2024 17:00","Finland (FI)","10761.00","10953.20"
"21/11/2024 17:00 - 21/11/2024 17:15","Finland (FI)","10866.00","10946.80"
"21/11/2024 17:15 - 21/11/2024 17:30","Finland (FI)","10900.00","10937.70"
"21/11/2024 17:30 - 21/11/2024 17:45","Finland (FI)","10967.00","10925.90"
"21/11/2024 17:45 - 21/11/2024 18:00","Finland (FI)","10974.00","10911.80"
"21/11/2024 18:00 - 21/11/2024 18:15","Finland (FI)","10950.00","10895.90"
"21/11/2024 18:15 - 21/11/2024 18:30","Finland (FI)","10870.00","10875.90"
"21/11/2024 18:30 - 21/11/2024 18:45","Finland (FI)","10779.00","10850.80"
"21/11/2024 18:45 - 21/11/2024 19:00","Finland (FI)","10795.00","10826.60"
"21/11/2024 19:00 - 21/11/2024 19:15","Finland (FI)","10742.00","10807.10"
"21/11/2024 19:15 - 21/11/2024 19:30","Finland (FI)","10699.00","10771.00"
"21/11/2024 19:30 - 21/11/2024 19:45","Finland (FI)","10674.00","10727.10"
"21/11/2024 19:45 - 21/11/2024 20:00","Finland (FI)","10631.00","10661.80"
"21/11/2024 20:00 - 21/11/2024 20:15","Finland (FI)","10582.00","10560.10"
"21/11/2024 20:15 - 21/11/2024 20:30","Finland (FI)","10459.00","10496.30"
"21/11/2024 20:30 - 21/11/2024 20:45","Finland (FI)","10332.00","10450.30"
"21/11/2024 20:45 - 21/11/2024 21:00","Finland (FI)","10286.00","10428.70"
"21/11/2024 21:00 - 21/11/2024 21:15","Finland (FI)","10418.00","10454.80"
"21/11/2024 21:15 - 21/11/2024 21:30","Finland (FI)","10616.00","10428.10"
"21/11/2024 21:30 - 21/11/2024 21:45","Finland (FI)","10630.00","10371.00"
"21/11/2024 21:45 - 21/11/2024 22:00","Finland (FI)","10532.00","10294.00"
"21/11/2024 22:00 - 21/11/2024 22:15","Finland (FI)","10518.00","10179.70"
"21/11/2024 22:15 - 21/11/2024 22:30","Finland (FI)","10349.00","10087.30"
"21/11/2024 22:30 - 21/11/2024 22:45","Finland (FI)","10194.00","10011.10"
"21/11/2024 22:45 - 21/11/2024 23:00","Finland (FI)","10055.00","9914.70"
"21/11/2024 23:00 - 21/11/2024 23:15","Finland (FI)","10112.00","9785.20"
"21/11/2024 23:15 - 21/11/2024 23:30","Finland (FI)","10045.00","9710.00"
"21/11/2024 23:30 - 21/11/2024 23:45","Finland (FI)","9881.90","9672.50"
"21/11/2024 23:45 - 22/11/2024 00:00","Finland (FI)","9853.30","9651.00"
"22/11/2024 00:00 - 22/11/2024 00:15","Finland (FI)","9844.00","9678.70"
"22/11/2024 00:15 - 22/11/2024 00:30","Finland (FI)","9881.60","9671.10"
"22/11/2024 00:30 - 22/11/2024 00:45","Finland (FI)","9755.80","9658.30"
"22/11/2024 00:45 - 22/11/2024 01:00","Finland (FI)","9681.50","9630.30"
"22/11/2024 01:00 - 22/11/2024 01:15","Finland (FI)","9727.50","9579.20"
"22/11/2024 01:15 - 22/11/2024 01:30","Finland (FI)","9695.60","9546.10"
"22/11/2024 01:30 - 22/11/2024 01:45","Finland (FI)","9661.30","9524.90"
"22/11/2024 01:45 - 22/11/2024 02:00","Finland (FI)","9573.40","9499.00"
"22/11/2024 02:00 - 22/11/2024 02:15","Finland (FI)","9583.40","9466.20"
"22/11/2024 02:15 - 22/11/2024 02:30","Finland (FI)","9468.00","9451.70"
"22/11/2024 02:30 - 22/11/2024 02:45","Finland (FI)","9456.40","9451.30"
"22/11/2024 02:45 - 22/11/2024 03:00","Finland (FI)","9484.80","9457.20"
"22/11/2024 03:00 - 22/11/2024 03:15","Finland (FI)","9341.40","9470.20"
"22/11/2024 03:15 - 22/11/2024 03:30","Finland (FI)","9324.30","9495.20"
"22/11/2024 03:30 - 22/11/2024 03:45","Finland (FI)","9409.70","9534.30"
"22/11/2024 03:45 - 22/11/2024 04:00","Finland (FI)","9446.10","9573.90"
"22/11/2024 04:00 - 22/11/2024 04:15","Finland (FI)","9580.20","9604.90"
"22/11/2024 04:15 - 22/11/2024 04:30","Finland (FI)","9505.80","9677.30"
"22/11/2024 04:30 - 22/11/2024 04:45","Finland (FI)","9635.70","9764.50"
"22/11/2024 04:45 - 22/11/2024 05:00","Finland (FI)","9753.60","9904.60"
"22/11/2024 05:00 - 22/11/2024 05:15","Finland (FI)","9927.60","10116.60"
"22/11/2024 05:15 - 22/11/2024 05:30","Finland (FI)","10104.00","10268.70"
"22/11/2024 05:30 - 22/11/2024 05:45","Finland (FI)","10210.00","10383.90"
"22/11/2024 05:45 - 22/11/2024 06:00","Finland (FI)","10377.00","10502.10"
"22/11/2024 06:00 - 22/11/2024 06:15","Finland (FI)","10447.00","10620.20"
"22/11/2024 06:15 - 22/11/2024 06:30","Finland (FI)","10558.00","10710.40"
"22/11/2024 06:30 - 22/11/2024 06:45","Finland (FI)","10737.00","10780.40"
"22/11/2024 06:45 - 22/11/2024 07:00","Finland (FI)","10791.00","10827.30"
"22/11/2024 07:00 - 22/11/2024 07:15","Finland (FI)","10828.00","10842.40"
"22/11/2024 07:15 - 22/11/2024 07:30","Finland (FI)","10835.00","10864.00"
"22/11/2024 07:30 - 22/11/2024 07:45","Finland (FI)","10799.00","10886.90"
"22/11/2024 07:45 - 22/11/2024 08:00","Finland (FI)","10790.00","10893.90"
"22/11/2024 08:00 - 22/11/2024 08:15","Finland (FI)","10747.00","10881.60"
"22/11/2024 08:15 - 22/11/2024 08:30","Finland (FI)","10821.00","10880.50"
"22/11/2024 08:30 - 22/11/2024 08:45","Finland (FI)","10848.00","10885.00"
"22/11/2024 08:45 - 22/11/2024 09:00","Finland (FI)","10850.00","10887.00"
"22/11/2024 09:00 - 22/11/2024 09:15","Finland (FI)","10851.00","10888.00"
"22/11/2024 09:15 - 22/11/2024 09:30","Finland (FI)","10858.00","10890.00"
"22/11/2024 09:30 - 22/11/2024 09:45","Finland (FI)","10909.00","10892.70"
"22/11/2024 09:45 - 22/11/2024 10:00","Finland (FI)","10945.00","10895.20"
"22/11/2024 10:00 - 22/11/2024 10:15","Finland (FI)","10978.00","10897.20"
"22/11/2024 10:15 - 22/11/2024 10:30","Finland (FI)","10928.00","10900.60"
"22/11/2024 10:30 - 22/11/2024 10:45","Finland (FI)","10904.00","10904.20"
"22/11/2024 10:45 - 22/11/2024 11:00","Finland (FI)","10956.00","10910.30"
"22/11/2024 11:00 - 22/11/2024 11:15","Finland (FI)","10916.00","10921.20"
"22/11/2024 11:15 - 22/11/2024 11:30","Finland (FI)","10876.00","10925.90"
"22/11/2024 11:30 - 22/11/2024 11:45","Finland (FI)","10872.00","10926.70"
"22/11/2024 11:45 - 22/11/2024 12:00","Finland (FI)","10932.00","10925.60"
"22/11/2024 12:00 - 22/11/2024 12:15","Finland (FI)","10841.00","10921.10"
"22/11/2024 12:15 - 22/11/2024 12:30","Finland (FI)","10871.00","10916.60"
"22/11/2024 12:30 - 22/11/2024 12:45","Finland (FI)","10830.00","10913.00"
"22/11/2024 12:45 - 22/11/2024 13:00","Finland (FI)","10758.00","10903.20"
"22/11/2024 13:00 - 22/11/2024 13:15","Finland (FI)","10650.00","10882.70"
"22/11/2024 13:15 - 22/11/2024 13:30","Finland (FI)","10718.00","10876.70"
"22/11/2024 13:30 - 22/11/2024 13:45","Finland (FI)","10743.00","10879.90"
"22/11/2024 13:45 - 22/11/2024 14:00","Finland (FI)","10731.00","10888.20"
"22/11/2024 14:00 - 22/11/2024 14:15","Finland (FI)","10721.00","10905.00"
"22/11/2024 14:15 - 22/11/2024 14:30","Finland (FI)","10813.00","10921.10"
"22/11/2024 14:30 - 22/11/2024 14:45","Finland (FI)","10815.00","10935.90"
"22/11/2024 14:45 - 22/11/2024 15:00","Finland (FI)","10805.00","10960.40"
"22/11/2024 15:00 - 22/11/2024 15:15","Finland (FI)","10951.00","11000.10"
"22/11/2024 15:15 - 22/11/2024 15:30","Finland (FI)","11002.00","11021.50"
"22/11/2024 15:30 - 22/11/2024 15:45","Finland (FI)","11035.00","11032.00"
"22/11/2024 15:45 - 22/11/2024 16:00","Finland (FI)","10991.00","11036.00"
"22/11/2024 16:00 - 22/11/2024 16:15","Finland (FI)","11015.00","11028.70"
"22/11/2024 16:15 - 22/11/2024 16:30","Finland (FI)","11016.00","11025.10"
"22/11/2024 16:30 - 22/11/2024 16:45","Finland (FI)","10959.00","11030.00"
"22/11/2024 16:45 - 22/11/2024 17:00","Finland (FI)","10915.00","11023.90"
"22/11/2024 17:00 - 22/11/2024 17:15","Finland (FI)","11033.00","11016.80"
"22/11/2024 17:15 - 22/11/2024 17:30","Finland (FI)","11044.00","11005.90"
"22/11/2024 17:30 - 22/11/2024 17:45","Finland (FI)","11073.00","10991.00"
"22/11/2024 17:45 - 22/11/2024 18:00","Finland (FI)","11062.00","10975.70"
"22/11/2024 18:00 - 22/11/2024 18:15","Finland (FI)","10983.00","10961.70"
"22/11/2024 18:15 - 22/11/2024 18:30","Finland (FI)","10969.00","10938.10"
"22/11/2024 18:30 - 22/11/2024 18:45","Finland (FI)","10997.00","10906.20"
"22/11/2024 18:45 - 22/11/2024 19:00","Finland (FI)","10992.00","10871.10"
"22/11/2024 19:00 - 22/11/2024 19:15","Finland (FI)","10928.00","10833.80"
"22/11/2024 19:15 - 22/11/2024 19:30","Finland (FI)","10793.00","10785.40"
"22/11/2024 19:30 - 22/11/2024 19:45","Finland (FI)","10776.00","10734.20"
"22/11/2024 19:45 - 22/11/2024 20:00","Finland (FI)","10698.00","10656.10"
"22/11/2024 20:00 - 22/11/2024 20:15","Finland (FI)","10598.00","10530.90"
"22/11/2024 20:15 - 22/11/2024 20:30","Finland (FI)","10424.00","10463.60"
"22/11/2024 20:30 - 22/11/2024 20:45","Finland (FI)","10402.00","10427.10"
"22/11/2024 20:45 - 22/11/2024 21:00","Finland (FI)","10303.00","10425.40"
"22/11/2024 21:00 - 22/11/2024 21:15","Finland (FI)","10332.00","10488.00"
"22/11/2024 21:15 - 22/11/2024 21:30","Finland (FI)","10542.00","10492.90"
"22/11/2024 21:30 - 22/11/2024 21:45","Finland (FI)","10561.00","10465.00"
"22/11/2024 21:45 - 22/11/2024 22:00","Finland (FI)","10527.00","10426.60"
"22/11/2024 22:00 - 22/11/2024 22:15","Finland (FI)","10525.00","10364.20"
"22/11/2024 22:15 - 22/11/2024 22:30","Finland (FI)","10427.00","10310.10"
"22/11/2024 22:30 - 22/11/2024 22:45","Finland (FI)","10319.00","10262.90"
"22/11/2024 22:45 - 22/11/2024 23:00","Finland (FI)","10204.00","10195.50"
"22/11/2024 23:00 - 22/11/2024 23:15","Finland (FI)","10134.00","10095.20"
"22/11/2024 23:15 - 22/11/2024 23:30","Finland (FI)","10037.00","10039.30"
"22/11/2024 23:30 - 22/11/2024 23:45","Finland (FI)","10033.00","10013.30"
"22/11/2024 23:45 - 23/11/2024 00:00","Finland (FI)","9938.40","9997.90"
"23/11/2024 00:00 - 23/11/2024 00:15","Finland (FI)","9955.60","9664.40"
"23/11/2024 00:15 - 23/11/2024 00:30","Finland (FI)","9889.20","9655.40"
"23/11/2024 00:30 - 23/11/2024 00:45","Finland (FI)","9903.40","9640.40"
"23/11/2024 00:45 - 23/11/2024 01:00","Finland (FI)","9781.60","9607.00"
"23/11/2024 01:00 - 23/11/2024 01:15","Finland (FI)","9728.80","9545.80"
"23/11/2024 01:15 - 23/11/2024 01:30","Finland (FI)","9796.40","9506.80"
"23/11/2024 01:30 - 23/11/2024 01:45","Finland (FI)","9779.20","9480.50"
"23/11/2024 01:45 - 23/11/2024 02:00","Finland (FI)","9683.70","9455.10"
"23/11/2024 02:00 - 23/11/2024 02:15","Finland (FI)","9649.10","9434.40"
"23/11/2024 02:15 - 23/11/2024 02:30","Finland (FI)","9674.70","9415.20"
"23/11/2024 02:30 - 23/11/2024 02:45","Finland (FI)","9655.60","9399.40"
"23/11/2024 02:45 - 23/11/2024 03:00","Finland (FI)","9599.20","9382.40"
"23/11/2024 03:00 - 23/11/2024 03:15","Finland (FI)","9599.20","9359.90"
"23/11/2024 03:15 - 23/11/2024 03:30","Finland (FI)","9560.10","9353.70"
"23/11/2024 03:30 - 23/11/2024 03:45","Finland (FI)","9567.30","9360.10"
"23/11/2024 03:45 - 23/11/2024 04:00","Finland (FI)","9594.70","9372.10"
"23/11/2024 04:00 - 23/11/2024 04:15","Finland (FI)","9669.70","9390.10"
"23/11/2024 04:15 - 23/11/2024 04:30","Finland (FI)","9622.10","9419.90"
"23/11/2024 04:30 - 23/11/2024 04:45","Finland (FI)","9698.70","9455.30"
"23/11/2024 04:45 - 23/11/2024 05:00","Finland (FI)","9747.60","9512.60"
"23/11/2024 05:00 - 23/11/2024 05:15","Finland (FI)","9857.60","9601.10"
"23/11/2024 05:15 - 23/11/2024 05:30","Finland (FI)","9940.00","9663.30"
"23/11/2024 05:30 - 23/11/2024 05:45","Finland (FI)","9923.60","9711.20"
"23/11/2024 05:45 - 23/11/2024 06:00","Finland (FI)","9973.70","9754.60"
"23/11/2024 06:00 - 23/11/2024 06:15","Finland (FI)","10028.00","9786.60"
"23/11/2024 06:15 - 23/11/2024 06:30","Finland (FI)","10058.00","9825.10"
"23/11/2024 06:30 - 23/11/2024 06:45","Finland (FI)","10142.00","9865.30"
"23/11/2024 06:45 - 23/11/2024 07:00","Finland (FI)","10188.00","9908.10"
"23/11/2024 07:00 - 23/11/2024 07:15","Finland (FI)","10277.00","9958.30"
"23/11/2024 07:15 - 23/11/2024 07:30","Finland (FI)","10298.00","9995.50"
"23/11/2024 07:30 - 23/11/2024 07:45","Finland (FI)","10251.00","10025.20"
"23/11/2024 07:45 - 23/11/2024 08:00","Finland (FI)","10230.00","10045.30"
"23/11/2024 08:00 - 23/11/2024 08:15","Finland (FI)","10281.00","10049.20"
"23/11/2024 08:15 - 23/11/2024 08:30","Finland (FI)","10405.00","10065.80"
"23/11/2024 08:30 - 23/11/2024 08:45","Finland (FI)","10357.00","10088.60"
"23/11/2024 08:45 - 23/11/2024 09:00","Finland (FI)","10387.00","10115.10"
"23/11/2024 09:00 - 23/11/2024 09:15","Finland (FI)","10414.00","10151.00"
"23/11/2024 09:15 - 23/11/2024 09:30","Finland (FI)","10375.00","10176.40"
"23/11/2024 09:30 - 23/11/2024 09:45","Finland (FI)","10375.00","10194.60"
"23/11/2024 09:45 - 23/11/2024 10:00","Finland (FI)","10394.00","10211.80"
"23/11/2024 10:00 - 23/11/2024 10:15","Finland (FI)","10513.00","10227.60"
"23/11/2024 10:15 - 23/11/2024 10:30","Finland (FI)","10537.00","10237.50"
"23/11/2024 10:30 - 23/11/2024 10:45","Finland (FI)","10549.00","10243.10"
"23/11/2024 10:45 - 23/11/2024 11:00","Finland (FI)","10580.00","10242.10"
"23/11/2024 11:00 - 23/11/2024 11:15","Finland (FI)","10565.00","10231.40"
"23/11/2024 11:15 - 23/11/2024 11:30","Finland (FI)","10527.00","10225.40"
"23/11/2024 11:30 - 23/11/2024 11:45","Finland (FI)","10567.00","10222.60"
"23/11/2024 11:45 - 23/11/2024 12:00","Finland (FI)","10602.00","10214.70"
"23/11/2024 12:00 - 23/11/2024 12:15","Finland (FI)","10650.00","10199.10"
"23/11/2024 12:15 - 23/11/2024 12:30","Finland (FI)","10615.00","10194.50"
"23/11/2024 12:30 - 23/11/2024 12:45","Finland (FI)","10617.00","10197.90"
"23/11/2024 12:45 - 23/11/2024 13:00","Finland (FI)","10613.00","10203.10"
"23/11/2024 13:00 - 23/11/2024 13:15","Finland (FI)","10647.00","10210.10"
"23/11/2024 13:15 - 23/11/2024 13:30","Finland (FI)","10613.00","10224.80"
"23/11/2024 13:30 - 23/11/2024 13:45","Finland (FI)","10618.00","10247.00"
"23/11/2024 13:45 - 23/11/2024 14:00","Finland (FI)","10668.00","10271.70"
"23/11/2024 14:00 - 23/11/2024 14:15","Finland (FI)","10684.00","10296.70"
"23/11/2024 14:15 - 23/11/2024 14:30","Finland (FI)","10707.00","10335.80"
"23/11/2024 14:30 - 23/11/2024 14:45","Finland (FI)","10740.00","10381.90"
"23/11/2024 14:45 - 23/11/2024 15:00","Finland (FI)","10884.00","10450.00"
"23/11/2024 15:00 - 23/11/2024 15:15","Finland (FI)","10980.00","10555.00"
"23/11/2024 15:15 - 23/11/2024 15:30","Finland (FI)","11029.00","10622.40"
"23/11/2024 15:30 - 23/11/2024 15:45","Finland (FI)","11019.00","10667.60"
"23/11/2024 15:45 - 23/11/2024 16:00","Finland (FI)","11073.00","10703.70"
"23/11/2024 16:00 - 23/11/2024 16:15","Finland (FI)","11180.00","10721.80"
"23/11/2024 16:15 - 23/11/2024 16:30","Finland (FI)","11301.00","10744.10"
"23/11/2024 16:30 - 23/11/2024 16:45","Finland (FI)","11224.00","10769.00"
"23/11/2024 16:45 - 23/11/2024 17:00","Finland (FI)","11229.00","10787.40"
"23/11/2024 17:00 - 23/11/2024 17:15","Finland (FI)","11244.00","10806.60"
"23/11/2024 17:15 - 23/11/2024 17:30","Finland (FI)","11278.00","10813.50"
"23/11/2024 17:30 - 23/11/2024 17:45","Finland (FI)","11230.00","10809.90"
"23/11/2024 17:45 - 23/11/2024 18:00","Finland (FI)","11156.00","10802.30"
"23/11/2024 18:00 - 23/11/2024 18:15","Finland (FI)","11230.00","10792.70"
"23/11/2024 18:15 - 23/11/2024 18:30","Finland (FI)","11211.00","10766.90"
"23/11/2024 18:30 - 23/11/2024 18:45","Finland (FI)","11188.00","10730.20"
"23/11/2024 18:45 - 23/11/2024 19:00","Finland (FI)","11106.00","10676.30"
"23/11/2024 19:00 - 23/11/2024 19:15","Finland (FI)","11107.00","10596.90"
"23/11/2024 19:15 - 23/11/2024 19:30","Finland (FI)","11066.00","10531.10"
"23/11/2024 19:30 - 23/11/2024 19:45","Finland (FI)","10946.00","10476.60"
"23/11/2024 19:45 - 23/11/2024 20:00","Finland (FI)","10781.00","10402.70"
"23/11/2024 20:00 - 23/11/2024 20:15","Finland (FI)","10796.00","10295.80"
"23/11/2024 20:15 - 23/11/2024 20:30","Finland (FI)","10730.00","10240.90"
"23/11/2024 20:30 - 23/11/2024 20:45","Finland (FI)","10604.00","10214.00"
"23/11/2024 20:45 - 23/11/2024 21:00","Finland (FI)","10478.00","10225.90"
"23/11/2024 21:00 - 23/11/2024 21:15","Finland (FI)","10721.00","10305.90"
"23/11/2024 21:15 - 23/11/2024 21:30","Finland (FI)","10871.00","10325.90"
"23/11/2024 21:30 - 23/11/2024 21:45","Finland (FI)","10768.00","10311.40"
"23/11/2024 21:45 - 23/11/2024 22:00","Finland (FI)","10762.00","10289.00"
"23/11/2024 22:00 - 23/11/2024 22:15","Finland (FI)","10856.00","10247.00"
"23/11/2024 22:15 - 23/11/2024 22:30","Finland (FI)","10695.00","10206.00"
"23/11/2024 22:30 - 23/11/2024 22:45","Finland (FI)","10637.00","10167.40"
"23/11/2024 22:45 - 23/11/2024 23:00","Finland (FI)","10519.00","10104.70"
"23/11/2024 23:00 - 23/11/2024 23:15","Finland (FI)","10468.00","10003.00"
"23/11/2024 23:15 - 23/11/2024 23:30","Finland (FI)","10338.00","9948.20"
"23/11/2024 23:30 - 23/11/2024 23:45","Finland (FI)","10315.00","9924.20"
"23/11/2024 23:45 - 24/11/2024 00:00","Finland (FI)","10242.00","9909.50"
"24/11/2024 00:00 - 24/11/2024 00:15","Finland (FI)","10290.00","9847.80"
"24/11/2024 00:15 - 24/11/2024 00:30","Finland (FI)","10254.00","9841.00"
"24/11/2024 00:30 - 24/11/2024 00:45","Finland (FI)","10177.00","9829.50"
"24/11/2024 00:45 - 24/11/2024 01:00","Finland (FI)","10114.00","9804.80"
"24/11/2024 01:00 - 24/11/2024 01:15","Finland (FI)","10007.00","9760.70"
"24/11/2024 01:15 - 24/11/2024 01:30","Finland (FI)","10067.00","9730.80"
"24/11/2024 01:30 - 24/11/2024 01:45","Finland (FI)","9983.40","9708.50"
"24/11/2024 01:45 - 24/11/2024 02:00","Finland (FI)","9924.20","9686.10"
"24/11/2024 02:00 - 24/11/2024 02:15","Finland (FI)","9966.00","9665.90"
"24/11/2024 02:15 - 24/11/2024 02:30","Finland (FI)","9978.70","9646.10"
"24/11/2024 02:30 - 24/11/2024 02:45","Finland (FI)","9933.90","9627.50"
"24/11/2024 02:45 - 24/11/2024 03:00","Finland (FI)","9873.60","9608.40"
"24/11/2024 03:00 - 24/11/2024 03:15","Finland (FI)","9945.80","9587.20"
"24/11/2024 03:15 - 24/11/2024 03:30","Finland (FI)","9902.00","9572.50"
"24/11/2024 03:30 - 24/11/2024 03:45","Finland (FI)","9866.80","9563.70"
"24/11/2024 03:45 - 24/11/2024 04:00","Finland (FI)","9855.00","9553.90"
"24/11/2024 04:00 - 24/11/2024 04:15","Finland (FI)","9874.80","9539.50"
"24/11/2024 04:15 - 24/11/2024 04:30","Finland (FI)","9912.00","9541.10"
"24/11/2024 04:30 - 24/11/2024 04:45","Finland (FI)","9967.00","9546.60"
"24/11/2024 04:45 - 24/11/2024 05:00","Finland (FI)","9897.00","9572.90"
"24/11/2024 05:00 - 24/11/2024 05:15","Finland (FI)","9922.70","9624.30"
"24/11/2024 05:15 - 24/11/2024 05:30","Finland (FI)","9963.70","9656.20"
"24/11/2024 05:30 - 24/11/2024 05:45","Finland (FI)","10030.00","9678.10"
"24/11/2024 05:45 - 24/11/2024 06:00","Finland (FI)","10060.00","9696.40"
"24/11/2024 06:00 - 24/11/2024 06:15","Finland (FI)","10005.00","9704.80"
"24/11/2024 06:15 - 24/11/2024 06:30","Finland (FI)","9993.50","9722.30"
